path,size_bytes,git_blob,owner,purpose
backend/apps/jobs/selectors/saved_recommendations.py,11288,fa8f032d3f8f75e6777cdae24bf1c5521b4b9507,backend/jobs,backend-domain-code
backend/apps/jobs/selectors/saved_remarketing.py,3713,f485d20268858ad810947c7294fadf2d59c2012d,backend/jobs,backend-domain-code
backend/apps/jobs/selectors/seo.py,693,d56cbd20187af80c1ff3736b12410592279535b0,backend/jobs,backend-domain-code
backend/apps/jobs/selectors/stats.py,6669,b31bc7916931f102db700ffe693533b5223d7375,backend/jobs,backend-domain-code
backend/apps/jobs/selectors/verification_badge.py,1705,b4d346ea285de93aa6ff5d1f2168bc385e4167f5,backend/jobs,backend-domain-code
backend/apps/jobs/services/__init__.py,4011,4e7bf5116eb43b3be0a777ef63bf55cc23d338ac,backend/jobs,backend-domain-code
backend/apps/jobs/services/ai_generation.py,40553,0f614190367b8af2b25fffe1e6c0193aa414071f,backend/jobs,backend-domain-code
backend/apps/jobs/services/alerts.py,11279,cf45ecc4d68e66bf744a53b9a61ac9e0959d95b6,backend/jobs,backend-domain-code
backend/apps/jobs/services/availability.py,292,e391b6a253f325d33d98667011745e7c4baf9c56,backend/jobs,backend-domain-code
backend/apps/jobs/services/content_snapshot.py,8301,57c147995c353d12019c7481ad30789dc8e7ad39,backend/jobs,backend-domain-code
backend/apps/jobs/services/digests.py,40313,5a85f4ececf6110e8d0c4a169e9c76c4c84857e3,backend/jobs,backend-domain-code
backend/apps/jobs/services/engagement.py,5775,6ab489047d5f3e297fa5fbf1d7b4387baaf180d7,backend/jobs,backend-domain-code
backend/apps/jobs/services/lifecycle.py,3504,450acc85da0994181af2014511525a3aebd88cb5,backend/jobs,backend-domain-code
backend/apps/jobs/services/moderation.py,14418,ce8261679e49ca687140e35b7d957576a65ae80d,backend/jobs,backend-domain-code
backend/apps/jobs/services/posting.py,31093,6af53b4c19fa1fe475710f000f240dae68ec274c,backend/jobs,backend-domain-code
backend/apps/jobs/services/promotion_alerts.py,3001,83e3499ed565758c91638aed25e0787fb2b83401,backend/jobs,backend-domain-code
backend/apps/jobs/services/recommendations.py,996,1b74f170c819269ce455b5e6dcd5b3a332b196df,backend/jobs,backend-domain-code
backend/apps/jobs/services/reports.py,3616,c5911d07eea1df09ec8407d3efddd6e0adce9b4c,backend/jobs,backend-domain-code
backend/apps/jobs/tasks/__init__.py,652,d7e4283f3341a7c73abeb3fba7f550d091b2f809,backend/jobs,backend-domain-code
backend/apps/jobs/tasks/ai_generation.py,1303,adf63193177c63d7d8e946fe4bcbaa28373f55e2,backend/jobs,backend-domain-code
backend/apps/jobs/tasks/alerts.py,2796,69f8fbf9c8343585bbda04416303a269189ab0ac,backend/jobs,backend-domain-code
backend/apps/jobs/templates/jobs/email/candidate_job_digest.html,2501,363b15937e09fe413c25f92394462fba002a0482,backend/jobs,backend-domain-code
backend/apps/jobs/templates/jobs/email/candidate_job_digest.txt,596,ed3426c16091a047e4863a82558d65bb094c6c9c,backend/jobs,backend-domain-code
backend/apps/jobs/tests/__init__.py,33,ce700780fcc439623fd4035f46317a4fefa1de57,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_ai_admin_overview.py,2740,74e226167e8d377b2efdd1deada01f0c59e39ebe,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_ai_generation.py,24064,405a5fd1a9e43c1fc4e816c3a800457179774d8f,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_ai_generation_migrations.py,1802,b32e1ee63773fecf1667a4c5cd669e9a7be38ce5,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_api.py,86382,ae49c1cd03b89e4d275dc0465b3106b99fda5ac4,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_job_alerts.py,45949,7f8c195242a7c00af6971a47744df1a9d3bbbb29,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_lifecycle_migrations.py,3347,c150c5cba347ddc44320c3b54c1900f222f2969f,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_moderation.py,32595,fec8cbd4141f2d23ecc873f944f7c5a01486a8b1,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_posting_workflows.py,34278,c3729d13d646cdcd8a2e76cc68e99d04eda3ab7f,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_query_budget.py,14510,777df3fe4c1e3bcd780bca67c0cfbfdad26c8338,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_recommendations.py,31703,6dad5a33ee2999e908c5826d7a0e435f89683aa0,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_reports.py,15031,4c27d70c24736453848d3dc4eff1fec974755fa7,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_saved_job_recommendations.py,20829,be1adeabe610fb3a4b1cca1dd5e6689637379b99,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_saved_job_remarketing.py,6440,e6113b877d8ea96787ad6a8c1d53892e7cb5eaaa,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_seo.py,3312,d90d8c1dc288334c96c3d66521a57e53d49a6fd9,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_stats_api.py,1237,9266f89c1a6edc7db805a365032ce72fc68fa68c,backend/jobs,backend-regression-test
backend/apps/jobs/tests/test_verification_badge.py,18618,138ad9239b36854066dc5f7c65068d299ec8307d,backend/jobs,backend-regression-test
backend/apps/jobs/urls.py,6485,213c84f5d6064c17a5d92a693c69072e52c8cb6e,backend/jobs,backend-domain-code
backend/apps/jobs/urls_ai.py,187,dd946439e6d3bcf96afc672b8616e140349a0b74,backend/jobs,backend-domain-code
backend/apps/jobs/urls_seo.py,840,1e6e7608870dc6811e239142c35809b36ad04c4c,backend/jobs,backend-domain-code
backend/apps/knowledgebase/__init__.py,48,71598cfeee73c3176584c0e4fb45f2aa80ae02a4,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/api/__init__.py,35,ca3d0f8e4947f751f799e86551afeae0488a5cef,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/api/serializers/__init__.py,1302,1cc5e050ef5d661fbaab32663dc8012dc00db0c4,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/api/serializers/admin.py,11336,d9d5157e50d7c0fd1b7a5cc0c79bf5f45a075787,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/api/serializers/public.py,3861,91ae14cc9a28f3493539e947f6abdfc33725353c,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/api/views/__init__.py,1386,a58bcb45be341f74ac49499ce3417aaa92a977c1,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/api/views/admin.py,22084,05914ebed4a88ca97e41636c4366a154d5c8ac15,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/api/views/public.py,5597,61aab51a36a333fda4c7eb6bd817763634ef9b50,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/api/views/seo.py,7190,3200add4c4259b8f945b2695e80c33b68499e93f,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/apps.py,207,208eb0a9023bc6111b6bd7122bd0839273300873,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/management/__init__.py,1,8b137891791fe96927ad78e64b0aad7bded08bdc,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/management/commands/__init__.py,1,8b137891791fe96927ad78e64b0aad7bded08bdc,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/management/commands/check_knowledgebase_readiness.py,7904,afbeb1d150d83f461def7ec2b7eec002f0a1037f,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/migrations/0001_initial.py,10462,07bff5035c1cdf4ada1c2b98d91af21b09907fbd,backend/knowledgebase,migration-history
backend/apps/knowledgebase/migrations/0002_seed_knowledgebase.py,4233,942f970f3c9f6038429459bc6cb397765f94265c,backend/knowledgebase,migration-history
backend/apps/knowledgebase/migrations/0003_seed_verified_help_content.py,19696,7da5e17ab239e83b44b34282ea7e2dc02760cc90,backend/knowledgebase,migration-history
backend/apps/knowledgebase/migrations/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/knowledgebase,migration-history
backend/apps/knowledgebase/models/__init__.py,299,6489014bf37c40cd4f210a91e058c722a0f242c7,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/models/content.py,8986,e4ed0dc8bb69128c038ad8d6dbac7e6f07215326,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/selectors/__init__.py,990,50d34fa62eecc4fa4d7783822b22aea3995350cc,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/selectors/admin.py,4744,f7fc05567d34df41002e6c48a483d17407c5ca10,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/selectors/public.py,3553,0a2777ccb2e0e8f576e0e320bb4266f41b5e0f80,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/selectors/seo.py,1052,c599e4ec45915b8743f25b6c4cc622299548ff55,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/services/__init__.py,1224,cef146e730bf51087ac65fadb20806a37a86f879,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/services/cache.py,818,7b4a57a3aba1b4f1c1d8608cccc0802d2eaf2c82,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/services/content.py,2885,45131d9b2fe440aef06288f5548fbe37a5066f78,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/services/media.py,1411,78abc5e22b426f72cdb4143ac0909741cbddfb6b,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/services/workflow.py,17214,6470a1dcdea38ca9d84a98f83f3bb09787f3c599,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/tasks/__init__.py,53,69ac59a4e177b282ac7dc652f7268490c2e036bd,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/tests/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/knowledgebase,backend-regression-test
backend/apps/knowledgebase/tests/base.py,1973,1afb154b08dfeeb8667b51b22aad53ee45ffdde6,backend/knowledgebase,backend-regression-test
backend/apps/knowledgebase/tests/test_admin_api.py,13912,1c116b92b00c700bdaa2d34fc6282c7662ed48e3,backend/knowledgebase,backend-regression-test
backend/apps/knowledgebase/tests/test_cache.py,747,7eb1f50dd5e1d95d11ec5ee8b9800011b996dd5a,backend/knowledgebase,backend-regression-test
backend/apps/knowledgebase/tests/test_models.py,4603,ddfa4c058cddfdee0e232164f693400486fe5647,backend/knowledgebase,backend-regression-test
backend/apps/knowledgebase/tests/test_public_api.py,10380,ea34247d0e1b22658421d04f3c13b3d45f3e0afd,backend/knowledgebase,backend-regression-test
backend/apps/knowledgebase/tests/test_query_budget.py,2324,e6edae14ce1a8e73f1bcc130c8c679f3435b96d6,backend/knowledgebase,backend-regression-test
backend/apps/knowledgebase/tests/test_readiness.py,2281,2c26855d6593ef55542a503ebf211a5314b1dc4f,backend/knowledgebase,backend-regression-test
backend/apps/knowledgebase/tests/test_seo.py,4611,192590aaf4b5ef0d9491a1e5ada135fd2b909ad8,backend/knowledgebase,backend-regression-test
backend/apps/knowledgebase/tests/test_workflow.py,8033,e4ded9c06bc2af5d4dd3ec6c1e69d1258385e033,backend/knowledgebase,backend-regression-test
backend/apps/knowledgebase/urls.py,3658,e5985ac27da62a522502c25f63cc82207b1abe48,backend/knowledgebase,backend-domain-code
backend/apps/knowledgebase/urls_seo.py,736,025492f5e267b1e395e217164175c765f81a7c4a,backend/knowledgebase,backend-domain-code
backend/apps/locations/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/locations,backend-domain-code
backend/apps/locations/admin.py,359,d15d9faf582a8db5404800af99cd02740dae614b,backend/locations,backend-domain-code
backend/apps/locations/api/__init__.py,50,166da24b3be860baee7ec771a843cecc40915bef,backend/locations,backend-domain-code
backend/apps/locations/api/serializers/__init__.py,85,4adb33154f4258212d3164e6f35e9ec2466c5d1e,backend/locations,backend-domain-code
backend/apps/locations/api/serializers/lookup.py,350,d83c80867fb7a672db5975595477aa18f26b48fc,backend/locations,backend-domain-code
backend/apps/locations/api/views/__init__.py,69,79f8b760ec19747b4071bc59010ed2c74edefbb4,backend/locations,backend-domain-code
backend/apps/locations/api/views/lookup.py,579,efe0bf3d10973e9edf28fec2e75e3c04a0713488,backend/locations,backend-domain-code
backend/apps/locations/apps.py,155,5bda9535580db9dc1729d7aadb1aec601981ba9e,backend/locations,backend-domain-code
backend/apps/locations/management/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/locations,backend-domain-code
backend/apps/locations/management/commands/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/locations,backend-domain-code
backend/apps/locations/management/commands/seed_locations.py,2331,5c8e0eadf3c60807166bed2d5bb53bc72faf13b4,backend/locations,backend-domain-code
backend/apps/locations/management/commands/seed_province_merges.py,3227,65900db4ec964b6a3b31e82710204f564750ca3b,backend/locations,backend-domain-code
backend/apps/locations/migrations/0001_initial.py,1889,9d798421398dfc46773fe35ee17f9a95539272a0,backend/locations,migration-history
backend/apps/locations/migrations/0002_location_merged_from.py,393,a477791432d054d34917b8ac075875bfaf6bab35,backend/locations,migration-history
backend/apps/locations/migrations/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/locations,migration-history
backend/apps/locations/models/__init__.py,109,057d05aca6f450f858aab11ad90fbdfe79f34a18,backend/locations,backend-domain-code
backend/apps/locations/models/location.py,2481,af918725e32f4e33c401ea2e8504e8880b9236d5,backend/locations,backend-domain-code
backend/apps/locations/selectors/__init__.py,85,9182b4842a161d4a7a4a9bccd10329828822026c,backend/locations,backend-domain-code
backend/apps/locations/selectors/lookup.py,1063,58466764dca37e0633928a1444e431dd8444eb8b,backend/locations,backend-domain-code
backend/apps/locations/tests/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/locations,backend-regression-test
backend/apps/locations/tests/test_api.py,987,3d9c96d6388713686885636eb6193abcc5270545,backend/locations,backend-regression-test
backend/apps/locations/urls.py,153,518e5bb2bb8820ba5a41828928a5fa1191c005d1,backend/locations,backend-domain-code
backend/apps/privacy/__init__.py,72,c2affb3cc906ffa17814a3f54f27caa512ff8c54,backend/privacy,backend-domain-code
backend/apps/privacy/api/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/privacy,backend-domain-code
backend/apps/privacy/api/serializers.py,344,21254e6d8de85d3c218346c4a9a569e4e0274fd3,backend/privacy,backend-domain-code
backend/apps/privacy/api/views.py,1975,88a4b5ac624deb7b1aba290821d00c2a37806dd1,backend/privacy,backend-domain-code
backend/apps/privacy/apps.py,151,dc5aaed45b8f4ed98814f1db4ba3ab1228ca4bb6,backend/privacy,backend-domain-code
backend/apps/privacy/constants.py,86,f369c05ab6b2757eb0b12dbe46d8490aea3a73e4,backend/privacy,backend-domain-code
backend/apps/privacy/services/__init__.py,136,e9f7d163e1dee04494bc3b9a9cd90da4bbea5a7c,backend/privacy,backend-domain-code
backend/apps/privacy/services/consent.py,1596,7ea5063638dc51733cb4f20390d38bd19c54a1c6,backend/privacy,backend-domain-code
backend/apps/privacy/tests/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/privacy,backend-regression-test
backend/apps/privacy/tests/test_consent_api.py,2297,4cde096ffaf0525a7ae130c5fa4bb1878df95309,backend/privacy,backend-regression-test
backend/apps/privacy/urls.py,153,8ac43746183215f0df932978f8735501ffcd495f,backend/privacy,backend-domain-code
backend/apps/services/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/services,backend-domain-code
backend/apps/services/admin.py,1493,eba9fd6158c672ff7f3928e4a0f0bf1fcb5c5bf3,backend/services,backend-domain-code
backend/apps/services/api/__init__.py,49,82dd2ada6617fb5a623093739afff863a6cd1d49,backend/services,backend-domain-code
backend/apps/services/api/serializers/__init__.py,2306,fe9af95a1cac9f7eadbef359ac36f352c037cfbd,backend/services,backend-domain-code
backend/apps/services/api/serializers/catalog.py,6621,fe188fbc81a5e02e237cbeee12a464d88a2e9296,backend/services,backend-domain-code
backend/apps/services/api/serializers/commercial.py,9335,ed11d17a8382fd4f5c842b6e25d4e2ff5092da84,backend/services,backend-domain-code
backend/apps/services/api/serializers/employer.py,6275,a25375d2c7b1bc4ba40a5bf088133bbc7391fcf6,backend/services,backend-domain-code
backend/apps/services/api/views/__init__.py,2134,834993c64f17f54968b1fedf737f09a49d8bd1eb,backend/services,backend-domain-code
backend/apps/services/api/views/catalog.py,8600,17cb56928d00a324c369a250bb22790f828ee1a0,backend/services,backend-domain-code
backend/apps/services/api/views/commercial.py,10195,456183178dbc9a8b5274ecb75cd18755dc046495,backend/services,backend-domain-code
backend/apps/services/api/views/employer.py,9070,1d6b4139623d791dcf9c4d017a935cfb9da846c2,backend/services,backend-domain-code
backend/apps/services/apps.py,268,ee43a9c27d83e2a485a8ec197053c49b9f3961c9,backend/services,backend-domain-code
backend/apps/services/management/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/services,backend-domain-code
backend/apps/services/management/commands/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/services,backend-domain-code
backend/apps/services/management/commands/seed_service_commercial_pilot.py,9990,4912345abb77887cf3be9b42b1df8a741ea7055f,backend/services,backend-domain-code
backend/apps/services/management/commands/seed_services.py,451,81402af36f1ec9842d5aa3878b1bd9d3e69bf9fe,backend/services,backend-domain-code
backend/apps/services/migrations/0001_initial.py,5556,3efc17e6fe7bbe362e325523b4c983cb3ed7b605,backend/services,migration-history
backend/apps/services/migrations/0002_commercial_catalog_foundation.py,12700,a3e1a5afe6712a96856ce032c23be7b37cd966d9,backend/services,migration-history
backend/apps/services/migrations/0003_entitlement_ledger.py,11874,116c53b9956c4c0361d439d33536e4642d4314d6,backend/services,migration-history
backend/apps/services/migrations/0004_job_service_usage_ledger.py,3439,bac216f37baf96d20336244c8261e650c7466639,backend/services,migration-history
backend/apps/services/migrations/0005_promotion_metrics.py,1645,e4535572def7ff45c6ef171a7e794966f6a48a60,backend/services,migration-history
backend/apps/services/migrations/0006_job_service_alert_outbox.py,7822,e75b46e472babeda85df1846755a00cd0bef1ff8,backend/services,migration-history
backend/apps/services/migrations/0007_retire_legacy_service_catalog.py,1276,adc28f67e07a648358ea5a2124f0bdb2b7712528,backend/services,migration-history
backend/apps/services/migrations/0008_saved_job_remarketing_impression.py,2601,54b41c52aedefb0dfda5b66b63e56e434414cfc0,backend/services,migration-history
backend/apps/services/migrations/0009_activation_terminated_audit_event.py,1040,06a258f0da1dbfa66aa8d053ac2eae34f2f512fd,backend/services,migration-history
backend/apps/services/migrations/0010_repair_quantity_activation_windows.py,1675,61aaf16e5a3f35868d66488a43de3d34246cdb73,backend/services,migration-history
backend/apps/services/migrations/0011_job_refresh_ranking_index.py,703,ea860f23a1d179b5eb57d1a4e2ba00747a6c2504,backend/services,migration-history
backend/apps/services/migrations/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/services,migration-history
backend/apps/services/models/__init__.py,1194,e3c8f1e7b57a8950d53a994ef0daaf5b1abf0ba5,backend/services,backend-domain-code
backend/apps/services/models/catalog.py,5203,73711add7b4338d1c6fd13dc56c0e23cb6556c28,backend/services,backend-domain-code
backend/apps/services/models/commercial.py,11025,cf8f917889d7eda577b616097dd3d5c9fbd605d1,backend/services,backend-domain-code
backend/apps/services/models/entitlements.py,24287,3ed702f106a6c3bdc2baa50cba0161dd1c72c598,backend/services,backend-domain-code
backend/apps/services/selectors/__init__.py,1206,1d3e653bf5aeae286b8d5eea9285de1460d74f3d,backend/services,backend-domain-code
backend/apps/services/selectors/catalog.py,3867,367262e5465b91c73016fa65d3547f8863c988a1,backend/services,backend-domain-code
backend/apps/services/selectors/commercial.py,8612,5e130db055a73805cfc93ecd5ec0385e092513bd,backend/services,backend-domain-code
backend/apps/services/services/__init__.py,2069,8f3e1a691a587a114ebf0fe9484ed49e4b29f7b0,backend/services,backend-domain-code
backend/apps/services/services/catalog.py,4862,3329df74147ece13ff5a01e59e1c90f81573f78b,backend/services,backend-domain-code
backend/apps/services/services/entitlements.py,26890,0c8a260f0c16545ee7494b48d4f4e1bf4dafa7e0,backend/services,backend-domain-code
backend/apps/services/services/job_alerts.py,17068,a90cb308085e21341a06a3410ab52e0d84cd2aa6,backend/services,backend-domain-code
backend/apps/services/services/metrics.py,3816,198c2efb0571cec88ea90dacfb037070f281885c,backend/services,backend-domain-code
backend/apps/services/services/remarketing.py,3516,b63fe1b22fb92ae9c990f99b87232e19277384ae,backend/services,backend-domain-code
backend/apps/services/signals.py,816,7eb478951f8a17dbbd21df1b7219fb1af9ca9c41,backend/services,backend-domain-code
backend/apps/services/tasks/__init__.py,491,3c84256ef4ff0648277b0e2598ab1120026d33ad,backend/services,backend-domain-code
backend/apps/services/tasks/alerts.py,2287,f0c72107f8b04bb2a1e0aced4a6a2829c2030e51,backend/services,backend-domain-code
backend/apps/services/tasks/expiry.py,664,67b8ce8d070b13e3911181a2ccdd46ee2c8cc929,backend/services,backend-domain-code
backend/apps/services/templates/services/email/promoted_job_alert.html,482,8559e72d84eaeec049ee82caa2ecf96b651882b1,backend/services,backend-domain-code
backend/apps/services/templates/services/email/promoted_job_alert.txt,359,02d66bb510774dd5d02f8e46ee9f277aecc7455c,backend/services,backend-domain-code
backend/apps/services/tests/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/services,backend-regression-test
backend/apps/services/tests/test_admin_commercial_api.py,18449,04198143b2683980ec7cc6c8f6f0990d6f432c2c,backend/services,backend-regression-test
backend/apps/services/tests/test_api.py,22920,816b8e09880f07ac28ede8903a4bd5e70fef974f,backend/services,backend-regression-test
backend/apps/services/tests/test_commercial_catalog.py,4642,e03984190691c0ebf88671ff02f7788c5f971e03,backend/services,backend-regression-test
backend/apps/services/tests/test_employer_activation_api.py,21141,7d6de39521b0459fdc6b1f822e687a45a2838eb4,backend/services,backend-regression-test
backend/apps/services/tests/test_entitlements.py,37492,f399a8a96a45e11d8da12ffc1c7f9e988c8ae442,backend/services,backend-regression-test
backend/apps/services/tests/test_pilot_catalog.py,2144,5b3b34486be8dfaa476782873949d9217087f328,backend/services,backend-regression-test
backend/apps/services/tests/test_query_budget.py,4592,ec62f6ec00abeb664298aa38ff1034aafad6d480,backend/services,backend-regression-test
backend/apps/services/urls.py,5089,0b40c6e5153d8c732dd5c726e92796710568eb4b,backend/services,backend-domain-code
backend/apps/sitecontent/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/admin.py,5060,98182c956aab747ab2f3650eaa377ec3ad326a2b,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/api/__init__.py,52,fb8535ac679458bc3479b6bdaa72268cbc45a943,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/api/serializers/__init__.py,1842,96dbcf4c38bd28b0bf44fb474afa2bf81385523f,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/api/serializers/announcements.py,25390,4272aefb98b5d0e11de48386f797e4594fa5ebd7,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/api/serializers/settings.py,5344,d7fb6ec2641399d2331319a5e8d098452a3ef5b7,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/api/views/__init__.py,1614,8e9f915e9353666017bc0ddad3c8945530ad2607,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/api/views/announcements.py,23111,15e2258ae1e4ef65a0dd54bb98e2f05105b4b825,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/api/views/seo.py,7202,c69b620cefa3d6819136f5c372b1732b05a12011,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/api/views/settings.py,14493,d3e1fe22d7c540ba3fcee678d3e6250675fee503,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/apps.py,276,b2a781424fbc82cab1c0d319ba2a944d3e4ae4f4,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/management/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/management/commands/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/management/commands/announcement_rollout_preflight.py,5890,71a40b9691c460be341008d061f632345d063aa6,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/management/commands/migrate_external_media_to_r2.py,5442,92eb986cd5e7a74e6ae8cae5b045eb85b48f23d5,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/management/commands/migrate_frontend_assets_to_r2.py,4633,d198e2e3e1d0923d0c0c9e0e1f552b0ff30b39ab,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/management/commands/migrate_local_media_to_r2.py,2408,acc56f0f0dc525d96b959a3a5d2b19e9c080f9c1,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/management/commands/normalize_media_references.py,2672,c325cd0a7dc59769dfbf946dd31b8998c5bbc7af,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/management/commands/seed_sitecontent.py,31912,f0e5b6550a50b2d0a5489ee790fd53cb9e42ca27,backend/sitecontent,backend-domain-code
backend/apps/sitecontent/migrations/0001_initial.py,3403,c88497b2a40a6600cebcd8ce9fc8b2b967a19c8d,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0002_banner.py,1797,af601863e67b29ccfe959c6cf0cc5a4c17e79669,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0003_alter_sitesetting_options_sitesetting_options_and_more.py,2505,c552d9364c05265fda1f9bc26cebdad4e0a5b283,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0004_feedback.py,1969,a4c77b67865b3f363b20b24a080c59721ffb8bc4,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0005_feedback_phone_feedback_satisfaction_and_more.py,1786,79d620cbc314260ec2b5d56b88ee11c835d6dd4d,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0006_alter_linkgroup_placement.py,4136,282a0367c686154f01cc6bb5020fadb42c558597,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0007_alter_banner_placement.py,662,828120d9706494b7ecc9a9582aae1219a015baf2,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0008_banner_cta_secondary_label_banner_cta_secondary_url_and_more.py,1737,d9dbe920d75026198f33a47b6c10b82b40229894,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0009_alter_banner_placement.py,697,13d58e1716b270b0bfce92f54e2bf57de9951338,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0010_locale.py,2491,eeccdc69ad6c34f67ad138156fb15c9adb3cfed7,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0011_cv_builder_wysiwyg_flag.py,767,7610d3d6320e142349375978f293e81f7495bb30,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0012_activate_cv_builder_wysiwyg.py,740,0b25fa2265ef8c211af4071ba88a2bcef8ed0287,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0013_alter_banner_placement.py,734,f41ab782bb77457c320a79b88a42a04159c7d93a,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0014_alter_banner_placement.py,796,7d6c3c00045fd9038320208f18b1deb6c67c42a3,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0015_fix_employer_footer_links.py,1229,2ddda5819b58a92fe4b0f3f9ac79396706bcffcc,backend/sitecontent,migration-history
backend/apps/sitecontent/migrations/0016_announcement_announcementrevision_and_more.py,12080,ab0f72f12e78bb83110e604ef0a9937d428b24c2,backend/sitecontent,migration-history
